customer ID,Frequency,Profit,Sales,Recencia,CustomerValue
16255,25.0,2139.71,9321.96,44.0,1215.75
8460,10.0,971.43,2722.98,8.0,1214.29
11410,30.0,3398.1,16552.07,84.0,1213.61
14980,29.0,1044.71,12718.79,25.0,1211.86
14515,24.0,1108.48,12488.67,22.0,1209.25
14785,28.0,1803.14,16749.14,42.0,1202.1
11695,19.0,568.97,10723.32,9.0,1201.16
20710,23.0,2295.45,12703.94,44.0,1199.89
15910,30.0,1635.4,12532.72,41.0,1196.63
15460,26.0,1639.94,10916.37,36.0,1184.4
17410,29.0,1338.59,14981.7,33.0,1176.34
12310,21.0,727.93,7166.23,13.0,1175.88
19450,18.0,1501.19,10660.49,23.0,1174.84
20950,29.0,1009.44,11552.78,25.0,1170.95
10765,26.0,1250.58,9824.78,28.0,1161.26
16990,20.0,1335.35,9111.85,23.0,1161.17
17350,29.0,1040.96,16455.33,26.0,1161.07
15745,33.0,1123.48,19629.13,32.0,1158.59
15685,25.0,1848.05,14338.52,40.0,1155.03
19600,21.0,329.75,4629.7,6.0,1154.13
17575,32.0,966.03,14281.65,27.0,1144.92
17215,24.0,994.56,10529.49,21.0,1136.64
19135,21.0,648.85,9857.66,12.0,1135.49
21595,26.0,1219.02,8437.99,28.0,1131.95
13480,22.0,3315.69,16336.86,65.0,1122.23
12100,24.0,2384.26,11500.12,51.0,1122.0
18640,36.0,1116.05,14866.09,36.0,1116.05
19975,28.0,987.22,10893.51,25.0,1105.69
17275,33.0,1463.08,11680.05,44.0,1097.31
11485,28.0,1170.75,8878.05,30.0,1092.7
5970,7.0,153.36,1057.23,0.0,1073.5
11590,21.0,1783.46,11358.59,35.0,1070.08
20815,24.0,1515.81,14575.5,34.0,1069.98
10315,19.0,447.69,13747.41,8.0,1063.26
20575,32.0,896.36,9685.42,27.0,1062.35
15610,25.0,1780.08,13192.69,42.0,1059.57
11200,27.0,1567.88,11862.37,40.0,1058.32
16750,21.0,597.01,7945.09,12.0,1044.77
20800,23.0,1354.2,11321.28,30.0,1038.22
12550,24.0,1167.46,7908.65,27.0,1037.74
18175,36.0,455.3,22045.25,16.0,1024.42
11145,10.0,1228.81,3799.93,12.0,1024.01
12235,22.0,1954.0,11377.59,42.0,1023.52
14320,28.0,840.64,9939.05,23.0,1023.39
10495,29.0,2749.06,15380.31,78.0,1022.09
1050,9.0,1245.88,4981.54,11.0,1019.36
17110,25.0,1382.28,12986.77,34.0,1016.39
18940,23.0,926.33,12893.59,21.0,1014.55
16555,26.0,580.92,12064.39,15.0,1006.93
11080,21.0,1187.57,10134.56,25.0,997.56
21115,24.0,1775.34,13483.62,43.0,990.89
16405,26.0,724.0,13786.09,19.0,990.73
10915,31.0,2420.11,15877.86,76.0,987.15
11935,17.0,2081.09,9689.01,36.0,982.74
9090,5.0,393.03,4686.03,2.0,982.57
870,9.0,542.23,1700.08,5.0,976.02
18025,19.0,1010.94,11753.7,20.0,960.39
13825,26.0,2018.14,14128.08,55.0,954.03
13135,18.0,474.0,10240.38,9.0,948.0
15010,24.0,2109.31,13731.74,54.0,937.47
15205,24.0,2359.56,10917.0,61.0,928.35
21010,27.0,2198.64,14158.96,64.0,927.55
19345,26.0,2277.38,13391.27,64.0,925.19
10900,28.0,1879.77,18174.17,57.0,923.39
15145,23.0,2280.95,10440.98,57.0,920.38
15865,28.0,2234.25,20841.95,68.0,919.98
5145,6.0,764.3,2904.71,5.0,917.16
11215,27.0,878.91,12968.94,26.0,912.71
17710,25.0,1057.94,8500.63,29.0,912.02
3930,9.0,706.27,2433.52,7.0,908.06
14485,21.0,2200.75,14692.67,51.0,906.19
18670,19.0,2741.6,12839.01,58.0,898.11
12625,26.0,1478.58,17271.21,43.0,894.02
16825,20.0,982.01,9990.86,22.0,892.74
19435,28.0,605.44,11618.08,19.0,892.23
12745,31.0,1721.26,13928.47,60.0,889.32
5895,6.0,296.24,2770.43,2.0,888.73
13990,25.0,1552.32,8807.08,44.0,882.0
19555,21.0,293.0,8944.31,7.0,879.01
20545,20.0,698.14,6801.2,16.0,872.67
17980,27.0,834.61,16210.57,26.0,866.71
16345,15.0,2363.13,11157.04,41.0,864.56
13690,23.0,711.42,13098.34,19.0,861.19
13750,20.0,1368.59,8489.99,32.0,855.37
10780,23.0,1784.25,15186.07,48.0,854.95
11220,9.0,472.38,1826.4,5.0,850.28
7065,4.0,1474.68,6280.47,7.0,842.67
21055,28.0,1026.21,13671.71,35.0,820.97
16870,21.0,1048.35,9859.89,27.0,815.38
20860,26.0,1688.55,12994.59,54.0,813.0
10045,28.0,660.92,12596.29,23.0,804.6
14545,23.0,2645.3,11593.73,76.0,800.55
18355,21.0,1826.7,9262.73,48.0,799.18
18790,19.0,2390.08,9435.57,57.0,796.69
19090,22.0,216.67,8370.78,6.0,794.46
3675,12.0,1308.14,4661.84,20.0,784.89
2250,4.0,391.67,1917.62,2.0,783.35
21865,27.0,1239.57,11187.15,43.0,778.34
17665,28.0,1417.47,13366.53,51.0,778.22
10810,27.0,1028.39,14537.8,36.0,771.29
1800,9.0,931.34,6364.85,11.0,762.01
1065,5.0,3341.34,9027.48,22.0,759.4
10420,22.0,206.48,10607.69,6.0,757.1
13045,24.0,599.19,18106.01,19.0,756.87
15325,28.0,2059.36,17000.84,77.0,748.86
11305,23.0,908.18,10321.82,28.0,746.0
15475,21.0,1223.32,5905.08,35.0,733.99
10975,21.0,1217.01,8104.78,35.0,730.21
21760,27.0,2016.15,16935.56,75.0,725.81
19660,21.0,3171.7,12947.97,93.0,716.19
9450,12.0,890.22,5678.7,15.0,712.18
13945,26.0,1551.08,7832.69,57.0,707.51
21220,22.0,1188.83,13224.56,37.0,706.87
12580,19.0,818.03,8700.31,22.0,706.48
20365,31.0,1964.5,22376.45,87.0,699.99
7575,8.0,783.32,3619.19,9.0,696.28
17545,22.0,3060.92,19246.71,97.0,694.23
17680,28.0,892.43,16061.64,36.0,694.12
600,5.0,964.65,5408.55,7.0,689.04
17605,26.0,1296.29,13019.2,49.0,687.83
12790,25.0,2080.48,13468.11,76.0,684.37
13780,20.0,478.53,6333.92,14.0,683.62
9345,5.0,816.58,3208.03,6.0,680.48
2220,12.0,1190.08,4174.18,21.0,680.05
17005,26.0,1252.64,11461.65,49.0,664.67
18565,25.0,2257.84,19941.7,85.0,664.07
12340,29.0,182.97,20109.47,8.0,663.27
17815,25.0,1295.0,13845.52,49.0,660.71
10795,22.0,1861.09,8887.08,62.0,660.39
17590,25.0,1337.61,10118.84,51.0,655.69
14395,25.0,1651.76,16972.75,63.0,655.46
21190,17.0,1872.82,10686.47,49.0,649.75
20830,29.0,1411.25,15622.38,63.0,649.62
19630,25.0,1999.62,9425.92,77.0,649.23
11530,23.0,930.83,13808.32,33.0,648.76
16300,21.0,1079.99,5103.36,35.0,648.0
13675,16.0,843.0,7817.31,21.0,642.29
21430,22.0,553.02,9532.92,19.0,640.34
18685,29.0,308.27,11363.43,14.0,638.55
14950,22.0,1003.44,9656.4,35.0,630.73
10120,22.0,1705.14,9927.84,60.0,625.22
14830,21.0,1517.88,9637.15,51.0,625.01
14125,30.0,2105.89,17408.31,102.0,619.38
14260,18.0,1158.05,9396.51,34.0,613.09
13855,19.0,2212.09,13396.0,69.0,609.13
15445,19.0,1054.36,9696.85,33.0,607.05
20185,31.0,1445.36,21034.46,74.0,605.49
19060,21.0,647.89,6723.23,23.0,591.55
7830,8.0,294.89,4322.9,4.0,589.79
19780,29.0,710.69,18833.44,35.0,588.85
20905,17.0,1280.49,6918.48,37.0,588.33
19420,25.0,1771.03,14047.15,76.0,582.58
20305,25.0,675.43,17696.72,29.0,582.27
12295,20.0,1126.45,9042.27,39.0,577.66
16195,25.0,1314.31,7825.56,57.0,576.45
13555,22.0,943.01,9415.22,36.0,576.29
19165,35.0,1486.35,16018.84,91.0,571.67
20605,32.0,1329.61,10128.54,75.0,567.3
18700,26.0,609.69,14036.43,28.0,566.14
13570,24.0,959.77,8741.46,41.0,561.81
13705,30.0,894.01,12382.28,48.0,558.75
11370,10.0,992.81,4573.58,18.0,551.56
19855,27.0,428.41,11043.08,21.0,550.81
11880,6.0,358.81,1328.83,4.0,538.22
10960,17.0,1518.67,8633.59,48.0,537.86
14185,29.0,1241.89,12800.51,67.0,537.53
18265,26.0,2037.58,14674.0,100.0,529.77
12895,22.0,1080.66,18340.63,45.0,528.32
16615,23.0,1720.55,12348.44,75.0,527.63
9555,8.0,1709.8,8753.47,26.0,526.09
10455,9.0,399.37,2205.25,7.0,513.48
14815,24.0,636.22,7321.44,30.0,508.98
13360,28.0,848.45,6919.81,47.0,505.46
14560,24.0,1030.99,8895.06,49.0,504.98
13735,23.0,1142.6,10515.86,53.0,495.84
12925,20.0,1411.79,11364.68,57.0,495.37
16645,28.0,812.61,22553.11,47.0,484.11
21280,26.0,1054.43,10127.01,57.0,480.97
7095,4.0,119.37,1011.36,0.0,477.48
15505,22.0,644.27,8631.7,30.0,472.46
15850,21.0,988.25,8497.68,44.0,471.66
13810,22.0,1664.8,13549.73,78.0,469.56
6180,9.0,1406.39,5651.9,27.0,468.8
17995,22.0,889.32,10006.45,42.0,465.83
13075,25.0,1370.58,14128.68,75.0,456.86
17020,18.0,1040.35,8189.79,41.0,456.74
19105,16.0,1615.65,8087.78,57.0,453.51
3465,5.0,1175.04,4037.82,13.0,451.94
19615,23.0,2337.14,14866.82,120.0,447.95
19000,18.0,519.62,9474.07,21.0,445.39
6135,8.0,1443.03,4432.65,26.0,444.01
20470,27.0,1471.33,10730.28,90.0,441.4
20965,17.0,1238.83,6777.68,48.0,438.75
13720,21.0,1012.94,8969.44,49.0,434.12
12145,24.0,1471.93,12190.67,82.0,430.81
16120,26.0,1594.5,13134.72,97.0,427.39
12715,19.0,915.39,8392.58,41.0,424.2
12160,25.0,432.56,17910.04,26.0,415.92
7305,8.0,1140.94,4874.59,22.0,414.89
16465,30.0,589.59,15725.04,43.0,411.34
14530,24.0,560.62,11657.75,33.0,407.72
9375,7.0,523.9,2239.45,9.0,407.47
16585,27.0,1398.21,16385.75,93.0,405.93
10600,22.0,905.36,13318.66,50.0,398.36
8430,8.0,890.53,3749.83,18.0,395.79
18010,26.0,639.32,10547.63,42.0,395.77
21445,27.0,116.72,14601.67,8.0,393.93
10750,17.0,1606.56,9639.8,70.0,390.17
20065,21.0,1073.64,7395.75,58.0,388.73
21355,19.0,1093.99,9205.11,54.0,384.92
14755,22.0,593.33,5601.71,34.0,383.92
19180,24.0,2556.74,16753.17,160.0,383.51
21085,18.0,860.44,5395.21,41.0,377.75
5415,11.0,1270.2,8227.02,37.0,377.63
12325,27.0,849.52,9927.9,61.0,376.02
3480,12.0,1713.4,7118.11,55.0,373.83
7785,9.0,285.5,1914.83,7.0,367.08
10990,29.0,177.07,9064.53,14.0,366.78
19930,22.0,683.39,9293.59,42.0,357.97
20770,32.0,445.75,14495.11,40.0,356.6
9780,9.0,158.2,3080.11,4.0,355.94
12070,21.0,1493.42,11122.56,89.0,352.38
17500,22.0,573.46,10314.41,36.0,350.45
7725,11.0,349.78,2083.88,11.0,349.78
10135,19.0,750.29,7307.24,41.0,347.7
7980,5.0,412.73,1654.64,6.0,343.94
6150,6.0,1194.87,5329.77,21.0,341.39
16105,27.0,712.31,11079.1,57.0,337.41
9540,7.0,1252.4,5698.43,26.0,337.19
5055,7.0,913.95,4324.95,19.0,336.72
11640,9.0,1106.25,4906.53,30.0,331.88
20890,22.0,240.3,11260.3,16.0,330.41
3420,4.0,82.26,419.64,1.0,329.04
15115,19.0,1161.64,12801.83,68.0,324.58
17725,28.0,323.48,7839.89,28.0,323.48
18130,23.0,717.16,8532.7,51.0,323.43
2400,5.0,706.98,2293.17,11.0,321.35
8265,9.0,276.78,1170.72,8.0,311.38
3000,10.0,432.15,2093.61,14.0,308.68
14170,21.0,276.78,6736.44,19.0,305.92
10675,21.0,680.79,13023.84,47.0,304.18
18400,25.0,2085.49,15326.83,172.0,303.12
7800,9.0,465.28,4294.27,14.0,299.11
3060,7.0,336.74,2070.26,8.0,294.65
17560,24.0,784.08,10813.79,64.0,294.03
9585,7.0,1469.4,5168.4,35.0,293.88
4545,6.0,1460.3,3698.39,30.0,292.06
14035,31.0,867.17,11387.07,93.0,289.06
18160,20.0,317.56,10043.32,22.0,288.69
11520,11.0,455.45,3991.52,18.0,278.33
270,8.0,450.58,2779.81,13.0,277.28
6330,13.0,405.17,3371.21,19.0,277.22
13030,24.0,1068.35,11644.3,93.0,275.7
14335,22.0,1329.93,8770.74,107.0,273.44
21655,24.0,952.45,9525.46,84.0,272.13
330,7.0,77.5,532.54,2.0,271.27
21265,18.0,15.04,4730.64,1.0,270.8
1980,7.0,231.92,1380.23,6.0,270.57
17155,27.0,749.07,14063.49,75.0,269.67
15100,25.0,1244.23,11802.69,116.0,268.15
9660,9.0,794.18,3391.79,27.0,264.73
11860,21.0,970.34,10555.92,77.0,264.64
16840,26.0,264.6,11287.78,26.0,264.6
8550,8.0,463.04,1898.48,14.0,264.59
11230,22.0,467.92,12573.61,39.0,263.96
8085,8.0,359.66,1703.51,11.0,261.57
3435,10.0,930.21,3515.73,36.0,258.39
12685,20.0,693.63,12798.54,54.0,256.9
4395,8.0,32.03,1220.81,0.0,256.25
1320,6.0,213.06,1885.05,5.0,255.67
4425,10.0,532.89,4585.83,21.0,253.76
8610,6.0,207.85,2121.52,5.0,249.42
10480,20.0,1516.48,17695.59,125.0,242.64
6165,8.0,1088.5,4555.72,36.0,241.89
7125,9.0,881.99,2677.34,33.0,240.54
13870,19.0,187.38,6850.98,15.0,237.34
11605,19.0,1201.18,9202.66,97.0,235.28
13795,17.0,593.12,5597.35,44.0,229.16
6510,7.0,483.03,1544.34,15.0,225.41
975,8.0,616.72,1730.23,22.0,224.26
20500,25.0,1547.23,12930.79,175.0,221.03
11620,24.0,448.51,7849.0,49.0,219.68
10140,7.0,905.39,3491.63,29.0,218.54
18070,23.0,1203.57,10920.4,127.0,217.97
9930,11.0,546.97,6523.39,28.0,214.88
14380,21.0,1461.1,6598.4,145.0,211.61
20875,20.0,147.85,4772.15,14.0,211.21
1095,6.0,384.83,1759.67,11.0,209.91
19120,28.0,623.4,27993.05,84.0,207.8
8190,8.0,181.38,3995.04,7.0,207.29
12085,23.0,620.38,14183.88,69.0,206.79
15340,29.0,239.29,17836.28,34.0,204.1
2760,12.0,625.89,4015.95,37.0,202.99
21775,29.0,41.89,15785.38,6.0,202.49
17125,16.0,518.05,5369.27,41.0,202.17
75,8.0,915.99,3608.34,37.0,198.05
9150,10.0,811.65,3478.44,41.0,197.96
6600,11.0,158.9,1167.74,9.0,194.21
7110,6.0,1764.14,8234.99,55.0,192.45
11745,4.0,190.83,783.63,4.0,190.83
8445,9.0,693.96,4053.72,33.0,189.26
4155,5.0,819.45,2631.99,22.0,186.24
1470,7.0,576.01,2823.85,22.0,183.28
6315,11.0,365.78,2957.72,22.0,182.89
16705,19.0,935.5,5884.78,98.0,181.37
11775,5.0,252.49,1253.17,7.0,180.35
3555,3.0,299.26,971.11,5.0,179.56
7140,6.0,470.88,2954.43,16.0,176.58
1710,10.0,1633.0,4583.29,93.0,175.59
10465,20.0,611.89,8547.83,70.0,174.83
795,10.0,617.49,3395.58,36.0,171.52
12865,34.0,280.33,11185.72,57.0,167.21
10390,19.0,995.74,8453.01,114.0,165.96
2580,5.0,1127.96,3057.26,34.0,165.88
4635,7.0,212.16,1145.01,9.0,165.01
420,9.0,237.55,1689.68,13.0,164.46
6840,9.0,630.34,3649.15,35.0,162.09
4065,9.0,921.73,3213.25,52.0,159.53
3390,6.0,318.36,1376.13,12.0,159.18
21820,15.0,1460.08,10275.78,138.0,158.7
9720,8.0,1139.89,3833.71,58.0,157.23
19825,25.0,737.75,7916.67,118.0,156.3
1515,8.0,525.37,2606.8,27.0,155.67
9195,8.0,641.59,8227.36,33.0,155.54
9990,7.0,655.46,2358.86,30.0,152.94
14050,19.0,424.06,4430.24,53.0,152.02
4605,8.0,264.34,1830.79,14.0,151.05
3450,4.0,528.24,2212.05,14.0,150.93
255,8.0,801.85,4679.5,43.0,149.18
5280,4.0,702.69,1694.85,19.0,147.93
7995,11.0,213.36,1928.01,16.0,146.68
5430,9.0,113.5,883.48,7.0,145.92
15550,19.0,541.3,4002.89,71.0,144.85
3105,6.0,1500.19,6970.72,64.0,140.64
2850,8.0,589.07,4131.14,34.0,138.61
555,11.0,440.46,3096.42,35.0,138.43
8340,9.0,535.36,2707.96,35.0,137.66
6195,8.0,205.48,1200.49,12.0,136.99
2835,10.0,285.66,3373.14,21.0,136.03
6765,4.0,264.99,1365.33,8.0,132.5
3300,6.0,307.06,2982.31,14.0,131.6
2280,7.0,224.4,1205.04,12.0,130.9
1410,7.0,391.06,1859.86,21.0,130.35
2910,8.0,874.95,3051.18,54.0,129.62
5220,6.0,2150.69,7184.72,100.0,129.04
12040,18.0,149.07,3596.27,21.0,127.77
11065,18.0,354.06,8409.06,50.0,127.46
11835,3.0,338.07,1270.41,8.0,126.78
2940,8.0,598.05,2288.4,39.0,122.68
10410,10.0,318.63,2348.46,26.0,122.55
11265,9.0,1269.79,5049.04,94.0,121.58
60,9.0,465.92,1770.23,35.0,119.81
11440,21.0,290.93,8263.98,51.0,119.8
6990,11.0,151.58,1869.77,14.0,119.1
8370,6.0,650.0,2790.23,33.0,118.18
1725,13.0,901.02,5078.4,100.0,117.13
2475,7.0,914.69,3709.88,55.0,116.42
19645,22.0,754.28,5973.59,150.0,110.63
14500,22.0,531.42,6704.19,106.0,110.3
8160,10.0,441.04,2697.07,40.0,110.26
11430,7.0,1811.97,5812.08,118.0,107.49
2175,5.0,1214.57,3340.1,57.0,106.54
5835,7.0,816.46,3388.28,54.0,105.84
7860,5.0,2176.09,6853.51,103.0,105.64
8400,7.0,1736.05,7046.74,117.0,103.87
18100,32.0,130.71,11353.75,41.0,102.02
2565,6.0,708.85,2775.64,42.0,101.26
9975,8.0,808.14,8058.15,64.0,101.02
11350,20.0,555.19,7476.25,111.0,100.03
9945,9.0,217.77,2044.59,20.0,98.0
11295,5.0,233.93,730.91,12.0,97.47
3975,9.0,377.19,2713.62,35.0,96.99
945,7.0,1439.06,4860.92,104.0,96.86
9870,8.0,240.58,1031.44,20.0,96.23
21580,17.0,194.96,10455.53,35.0,94.7
5820,7.0,566.15,2359.01,42.0,94.36
1575,8.0,471.67,1703.98,40.0,94.33
9900,10.0,855.59,4837.22,92.0,93.0
4020,7.0,365.99,1892.78,28.0,91.5
10005,8.0,1177.89,6262.38,104.0,90.61
4305,10.0,456.64,2158.45,51.0,89.54
1785,9.0,475.93,2244.34,48.0,89.24
8220,8.0,490.23,2476.5,44.0,89.13
9165,7.0,422.53,2007.64,34.0,86.99
10785,7.0,260.85,2969.43,21.0,86.95
17065,18.0,393.47,9249.38,84.0,84.32
17620,18.0,106.88,11038.31,23.0,83.65
14410,35.0,47.47,13659.6,20.0,83.06
3630,6.0,469.88,1293.95,34.0,82.92
285,11.0,738.7,4938.46,99.0,82.08
10755,7.0,499.03,2346.91,43.0,81.24
17950,14.0,34.13,4527.39,6.0,79.63
2085,10.0,1130.19,5585.7,142.0,79.59
17455,27.0,155.9,9974.27,54.0,77.95
10195,24.0,158.91,12628.19,49.0,77.83
5985,7.0,569.61,2073.48,52.0,76.68
2955,9.0,100.71,2437.41,12.0,75.53
120,4.0,376.24,1478.08,21.0,71.67
10665,6.0,564.68,3331.13,48.0,70.59
7755,7.0,260.34,1108.5,26.0,70.09
2025,5.0,307.56,1840.89,22.0,69.9
8820,6.0,348.27,1846.56,30.0,69.65
9810,7.0,522.62,3214.79,53.0,69.03
3375,10.0,805.71,3846.78,117.0,68.86
4185,8.0,1039.62,3577.77,121.0,68.74
3315,6.0,533.31,1746.87,47.0,68.08
8355,7.0,979.74,2746.47,103.0,66.58
9705,12.0,810.46,6018.07,149.0,65.27
7440,8.0,780.57,3357.78,96.0,65.05
8985,6.0,1524.43,6390.64,144.0,63.52
1860,9.0,349.55,1618.67,50.0,62.92
525,7.0,133.36,2870.68,15.0,62.23
10320,7.0,673.97,4045.64,76.0,62.08
825,7.0,289.54,2028.91,33.0,61.42
10525,20.0,36.03,8468.96,12.0,60.06
10050,7.0,358.85,2311.85,42.0,59.81
2685,5.0,1556.23,4019.41,131.0,59.4
10245,4.0,325.59,1901.91,22.0,59.2
11400,9.0,724.59,3103.32,111.0,58.75
21835,20.0,318.84,2621.82,111.0,57.45
6825,11.0,166.79,881.75,32.0,57.34
3945,9.0,698.97,2518.74,111.0,56.67
2625,9.0,866.55,5079.9,139.0,56.11
3570,8.0,439.88,2331.41,63.0,55.86
10740,4.0,291.27,2154.12,21.0,55.48
4785,7.0,828.05,3325.61,106.0,54.68
5700,6.0,116.67,1673.16,13.0,53.85
5025,7.0,175.27,1476.61,23.0,53.34
3840,6.0,382.25,1797.74,43.0,53.34
9120,10.0,439.89,1882.95,83.0,53.0
570,9.0,409.82,2044.28,70.0,52.69
20005,22.0,350.47,6801.59,147.0,52.45
3030,6.0,419.32,1636.51,48.0,52.42
10155,13.0,655.74,2451.78,166.0,51.35
7920,6.0,234.69,1350.03,28.0,50.29
8040,7.0,315.91,1690.9,44.0,50.26
7515,9.0,428.42,3193.16,78.0,49.43
3855,7.0,373.63,3736.3,53.0,49.35
4500,5.0,1021.83,4298.37,104.0,49.13
18910,15.0,319.16,7282.58,98.0,48.85
4860,4.0,413.4,1042.77,34.0,48.64
7155,8.0,770.46,3228.75,127.0,48.53
4470,8.0,856.45,3835.63,147.0,46.61
8475,7.0,286.3,2019.01,43.0,46.61
7260,5.0,1220.42,5510.36,131.0,46.58
810,5.0,64.71,485.01,7.0,46.22
4740,8.0,872.43,4610.1,151.0,46.22
1620,10.0,535.92,2919.6,117.0,45.8
8775,5.0,475.71,1522.11,53.0,44.88
6870,8.0,128.42,1220.45,23.0,44.67
135,5.0,814.2,3978.81,92.0,44.25
8685,4.0,1250.76,4994.85,114.0,43.89
10485,8.0,216.3,1157.34,40.0,43.26
6930,9.0,341.08,5080.69,71.0,43.24
1230,8.0,444.29,6134.99,83.0,42.82
8745,5.0,484.23,1246.56,57.0,42.48
11700,7.0,178.57,1271.44,30.0,41.67
2115,3.0,277.53,1907.37,20.0,41.63
1635,9.0,1488.69,5689.26,324.0,41.35
9600,8.0,892.62,3340.47,173.0,41.28
8940,9.0,252.07,1448.86,55.0,41.25
8280,10.0,289.4,3586.7,71.0,40.76
7455,10.0,371.15,4747.37,92.0,40.34
11820,7.0,126.53,1136.21,22.0,40.26
2505,7.0,285.81,1894.5,50.0,40.01
165,6.0,106.6,1399.78,16.0,39.97
5655,8.0,608.46,3602.67,122.0,39.9
21715,24.0,21.39,12000.13,13.0,39.49
9390,7.0,1520.46,5935.98,270.0,39.42
5400,7.0,459.6,2172.03,82.0,39.23
7545,6.0,650.31,2325.24,100.0,39.02
915,5.0,717.51,2668.08,92.0,39.0
1365,5.0,288.18,957.63,37.0,38.94
4680,6.0,466.9,1590.4,72.0,38.91
3240,7.0,136.47,609.3,25.0,38.21
10590,3.0,354.18,940.38,28.0,37.95
6945,12.0,18.65,2726.03,6.0,37.31
3615,4.0,972.43,2824.15,107.0,36.35
9015,8.0,889.68,6612.66,196.0,36.31
9480,6.0,270.51,1061.73,47.0,34.53
960,10.0,1012.69,4629.16,294.0,34.45
345,8.0,606.73,2301.07,141.0,34.42
4845,9.0,532.52,2987.9,141.0,33.99
6060,8.0,588.93,3541.44,140.0,33.65
11070,2.0,621.96,1572.33,37.0,33.62
4170,6.0,288.84,1267.62,54.0,32.09
2160,5.0,314.13,2245.92,49.0,32.05
4800,8.0,140.29,1091.32,36.0,31.18
5550,9.0,41.46,4203.78,12.0,31.1
6705,5.0,763.01,4830.86,123.0,31.02
2070,8.0,1178.09,4545.62,306.0,30.8
9060,6.0,907.46,3670.58,177.0,30.76
5625,8.0,1170.69,4364.76,316.0,29.64
9330,8.0,413.77,4538.26,112.0,29.55
7320,10.0,58.91,1720.19,20.0,29.45
3960,8.0,712.07,2855.87,194.0,29.36
8250,6.0,300.93,1517.55,62.0,29.12
10215,9.0,179.05,1359.25,56.0,28.78
8115,7.0,237.52,1260.7,58.0,28.67
11340,5.0,225.85,1631.32,40.0,28.23
5475,8.0,94.85,914.18,27.0,28.1
3150,14.0,114.41,1577.87,57.0,28.1
10065,8.0,792.01,3861.43,229.0,27.67
4365,9.0,507.38,2751.35,166.0,27.51
6810,6.0,287.91,1049.52,63.0,27.42
6465,7.0,398.0,1532.12,105.0,26.53
2265,7.0,391.4,3364.64,105.0,26.09
5730,6.0,2089.74,5862.87,483.0,25.96
1080,6.0,896.94,3808.17,209.0,25.75
5160,8.0,50.11,1588.12,16.0,25.05
11115,6.0,490.35,1870.17,119.0,24.72
4215,6.0,393.05,2935.61,96.0,24.57
660,4.0,726.87,2676.09,119.0,24.43
9405,6.0,287.67,1967.4,71.0,24.31
7035,9.0,283.44,2677.98,106.0,24.07
3810,6.0,232.57,1032.88,58.0,24.06
11235,10.0,549.57,3901.35,230.0,23.89
1200,4.0,784.33,3105.82,133.0,23.59
12970,11.0,463.24,9166.21,217.0,23.48
11385,5.0,36.99,4819.95,8.0,23.12
1665,7.0,500.72,5101.91,152.0,23.06
705,6.0,509.94,1303.77,136.0,22.5
6570,6.0,179.58,2577.72,48.0,22.45
4770,8.0,522.37,4550.32,187.0,22.35
5940,13.0,38.73,2927.34,23.0,21.89
10965,6.0,656.35,2476.3,180.0,21.88
8790,7.0,353.55,1746.84,114.0,21.71
5460,9.0,439.49,3294.02,188.0,21.04
6360,7.0,300.17,2221.36,100.0,21.01
9765,6.0,425.85,1524.15,123.0,20.77
8295,10.0,88.98,4072.17,43.0,20.69
7335,5.0,459.91,3494.23,112.0,20.53
10470,3.0,867.66,3086.67,128.0,20.34
1140,6.0,43.71,1857.69,13.0,20.17
4890,6.0,187.99,1656.97,56.0,20.14
10185,7.0,223.3,1268.44,78.0,20.04
5670,6.0,425.57,2585.03,128.0,19.95
